timestamp,open,low,high,close,volume
2021-11-01 09:00:00,2390,2390,2400,2400,0
2021-11-01 09:01:00,2390,2390,2390,2390,500
2021-11-01 09:02:00,2390,2390,2390,2390,0
2021-11-01 09:03:00,2390,2390,2390,2390,0
2021-11-01 09:04:00,2390,2390,2390,2390,0
2021-11-01 09:05:00,2390,2390,2390,2390,800
2021-11-01 09:06:00,2390,2390,2390,2390,0
2021-11-01 09:07:00,2390,2390,2390,2390,0
2021-11-01 09:08:00,2390,2390,2390,2390,0
2021-11-01 09:09:00,2390,2390,2390,2390,0
2021-11-01 09:10:00,2390,2390,2390,2390,0
2021-11-01 09:11:00,2390,2390,2390,2390,0
2021-11-01 09:12:00,2390,2390,2390,2390,0
2021-11-01 09:13:00,2390,2390,2390,2390,0
2021-11-01 09:14:00,2390,2390,2390,2390,0
2021-11-01 09:15:00,2390,2390,2390,2390,0
2021-11-01 09:16:00,2390,2390,2390,2390,200
2021-11-01 09:17:00,2390,2390,2390,2390,0
2021-11-01 09:18:00,2390,2390,2390,2390,0
2021-11-01 09:19:00,2390,2390,2390,2390,0
2021-11-01 09:20:00,2390,2390,2390,2390,0
2021-11-01 09:21:00,2390,2390,2390,2390,0
2021-11-01 09:22:00,2390,2390,2390,2390,0
2021-11-01 09:23:00,2390,2390,2390,2390,0
2021-11-01 09:24:00,2390,2390,2390,2390,0
2021-11-01 09:25:00,2390,2390,2390,2390,0
2021-11-01 09:26:00,2390,2390,2390,2390,0
2021-11-01 09:27:00,2390,2390,2390,2390,1200
2021-11-01 09:28:00,2390,2390,2390,2390,0
2021-11-01 09:29:00,2390,2390,2390,2390,0
2021-11-01 09:30:00,2390,2390,2390,2390,0
2021-11-01 09:31:00,2390,2390,2390,2390,0
2021-11-01 09:32:00,2390,2390,2390,2390,0
2021-11-01 09:33:00,2390,2390,2390,2390,0
2021-11-01 09:34:00,2390,2390,2390,2390,4000
2021-11-01 09:35:00,2390,2390,2390,2390,0
2021-11-01 09:36:00,2390,2390,2390,2390,0
2021-11-01 09:37:00,2390,2390,2390,2390,300
2021-11-01 09:38:00,2390,2390,2390,2390,0
2021-11-01 09:39:00,2390,2390,2420,2420,602100
2021-11-01 09:40:00,2420,2420,2420,2420,51500
2021-11-01 09:41:00,2420,2420,2420,2420,2600
2021-11-01 09:42:00,2420,2420,2420,2420,5100
2021-11-01 09:43:00,2410,2410,2420,2420,9300
2021-11-01 09:44:00,2420,2420,2420,2420,800
2021-11-01 09:45:00,2420,2420,2420,2420,0
2021-11-01 09:46:00,2420,2410,2420,2410,2800
2021-11-01 09:47:00,2420,2410,2420,2410,0
2021-11-01 09:48:00,2420,2410,2420,2410,0
2021-11-01 09:49:00,2420,2410,2420,2410,0
2021-11-01 09:50:00,2420,2410,2420,2410,0
2021-11-01 09:51:00,2410,2410,2410,2410,1100
2021-11-01 09:52:00,2410,2410,2410,2410,100
2021-11-01 09:53:00,2410,2410,2410,2410,0
2021-11-01 09:54:00,2410,2410,2410,2410,0
2021-11-01 09:55:00,2410,2410,2410,2410,0
2021-11-01 09:56:00,2410,2410,2410,2410,0
2021-11-01 09:57:00,2410,2410,2410,2410,0
2021-11-01 09:58:00,2410,2410,2410,2410,0
2021-11-01 09:59:00,2410,2410,2410,2410,0
2021-11-01 10:00:00,2410,2400,2410,2400,113600
2021-11-01 10:01:00,2410,2400,2410,2400,0
2021-11-01 10:02:00,2410,2400,2410,2400,0
2021-11-01 10:03:00,2410,2400,2410,2400,0
2021-11-01 10:04:00,2410,2400,2410,2400,0
2021-11-01 10:05:00,2410,2400,2410,2400,0
2021-11-01 10:06:00,2410,2400,2410,2400,0
2021-11-01 10:07:00,2410,2400,2410,2400,0
2021-11-01 10:08:00,2410,2400,2410,2400,0
2021-11-01 10:09:00,2410,2400,2410,2400,0
2021-11-01 10:10:00,2410,2400,2410,2400,0
2021-11-01 10:11:00,2410,2400,2410,2400,0
2021-11-01 10:12:00,2410,2400,2410,2400,0
2021-11-01 10:13:00,2410,2400,2410,2400,0
2021-11-01 10:14:00,2410,2400,2410,2400,0
2021-11-01 10:15:00,2410,2400,2410,2400,0
2021-11-01 10:16:00,2410,2400,2410,2400,0
2021-11-01 10:17:00,2410,2400,2410,2400,0
2021-11-01 10:18:00,2410,2400,2410,2400,0
2021-11-01 10:19:00,2410,2400,2410,2400,0
2021-11-01 10:20:00,2410,2400,2410,2400,0
2021-11-01 10:21:00,2410,2400,2410,2400,0
2021-11-01 10:22:00,2410,2400,2410,2400,0
2021-11-01 10:23:00,2410,2400,2410,2400,0
2021-11-01 10:24:00,2410,2400,2410,2400,0
2021-11-01 10:25:00,2410,2400,2410,2400,0
2021-11-01 10:26:00,2410,2400,2410,2400,0
2021-11-01 10:27:00,2410,2400,2410,2400,0
2021-11-01 10:28:00,2410,2400,2410,2400,0
2021-11-01 10:29:00,2400,2390,2400,2390,281700
2021-11-01 10:30:00,2400,2390,2400,2390,0
2021-11-01 10:31:00,2400,2390,2400,2390,0
2021-11-01 10:32:00,2390,2390,2390,2390,200
2021-11-01 10:33:00,2390,2390,2390,2390,0
2021-11-01 10:34:00,2390,2390,2390,2390,0
2021-11-01 10:35:00,2390,2390,2390,2390,0
2021-11-01 10:36:00,2390,2390,2390,2390,0
2021-11-01 10:37:00,2390,2390,2390,2390,0
2021-11-01 10:38:00,2390,2390,2390,2390,0
2021-11-01 10:39:00,2390,2390,2390,2390,0
2021-11-01 10:40:00,2390,2390,2390,2390,0
2021-11-01 10:41:00,2390,2390,2390,2390,0
2021-11-01 10:42:00,2390,2390,2390,2390,0
2021-11-01 10:43:00,2390,2390,2390,2390,0
2021-11-01 10:44:00,2390,2390,2390,2390,0
2021-11-01 10:45:00,2390,2390,2390,2390,0
2021-11-01 10:46:00,2390,2390,2390,2390,0
2021-11-01 10:47:00,2390,2390,2390,2390,0
2021-11-01 10:48:00,2400,2400,2400,2400,300
2021-11-01 10:49:00,2400,2400,2400,2400,0
2021-11-01 10:50:00,2400,2400,2400,2400,0
2021-11-01 10:51:00,2400,2400,2400,2400,0
2021-11-01 10:52:00,2400,2400,2400,2400,1500
2021-11-01 10:53:00,2400,2400,2400,2400,0
2021-11-01 10:54:00,2400,2400,2400,2400,0
2021-11-01 10:55:00,2400,2400,2400,2400,0
2021-11-01 10:56:00,2400,2390,2400,2390,115900
2021-11-01 10:57:00,2400,2390,2400,2390,0
2021-11-01 10:58:00,2400,2390,2400,2390,0
2021-11-01 10:59:00,2400,2390,2400,2390,0
2021-11-01 11:00:00,2400,2390,2400,2390,0
2021-11-01 11:01:00,2400,2390,2400,2390,0
2021-11-01 11:02:00,2400,2390,2400,2390,0
2021-11-01 11:03:00,2400,2390,2400,2390,0
2021-11-01 11:04:00,2400,2390,2400,2390,0
2021-11-01 11:05:00,2400,2390,2400,2390,0
2021-11-01 11:06:00,2400,2390,2400,2390,0
2021-11-01 11:07:00,2400,2390,2400,2390,0
2021-11-01 11:08:00,2400,2400,2400,2400,900
2021-11-01 11:09:00,2400,2400,2400,2400,0
